RecordID,Year,Adj. Day of Year,Species,Elevation,Pigment
517,1998-01-01,1998-11-04,RMS,1400,0.0
518,1998-01-01,1998-11-05,RMS,1400,0.0
519,1998-01-01,1998-11-06,RMS,1400,0.0
520,1998-01-01,1998-11-07,RMS,1400,0.0
521,1999-01-01,1999-09-04,RMS,1400,6.20
522,1999-01-01,1999-09-05,RMS,1400,12.40
523,1999-01-01,1999-09-06,RMS,1400,18.60
524,1999-01-01,1999-09-07,RMS,1400,24.80
525,1999-01-01,1999-09-08,RMS,1400,31.00
526,1999-01-01,1999-09-09,RMS,1400,31.20
527,1999-01-01,1999-09-10,RMS,1400,31.30
528,1999-01-01,1999-09-11,RMS,1400,31.50
529,1999-01-01,1999-09-12,RMS,1400,31.70
530,1999-01-01,1999-09-13,RMS,1400,31.90
531,1999-01-01,1999-09-14,RMS,1400,32.00
532,1999-01-01,1999-09-15,RMS,1400,32.20
533,1999-01-01,1999-09-16,RMS,1400,32.40
534,1999-01-01,1999-09-17,RMS,1400,32.50
535,1999-01-01,1999-09-18,RMS,1400,32.70
536,1999-01-01,1999-09-19,RMS,1400,32.90
537,1999-01-01,1999-09-20,RMS,1400,33.00
538,1999-01-01,1999-09-21,RMS,1400,33.20
539,1999-01-01,1999-09-22,RMS,1400,34.80
540,1999-01-01,1999-09-23,RMS,1400,36.50
541,1999-01-01,1999-09-24,RMS,1400,38.10
542,1999-01-01,1999-09-25,RMS,1400,39.80
543,1999-01-01,1999-09-26,RMS,1400,41.40
544,1999-01-01,1999-09-27,RMS,1400,43.00
545,1999-01-01,1999-09-28,RMS,1400,44.70
546,1999-01-01,1999-09-29,RMS,1400,46.30
547,1999-01-01,1999-09-30,RMS,1400,48.00
548,1999-01-01,1999-10-01,RMS,1400,47.70
549,1999-01-01,1999-10-02,RMS,1400,47.50
550,1999-01-01,1999-10-03,RMS,1400,47.20
551,1999-01-01,1999-10-04,RMS,1400,47.00
552,1999-01-01,1999-10-05,RMS,1400,46.70
553,1999-01-01,1999-10-06,RMS,1400,46.40
554,1999-01-01,1999-10-07,RMS,1400,46.20
555,1999-01-01,1999-10-08,RMS,1400,51.50
556,1999-01-01,1999-10-09,RMS,1400,56.80
557,1999-01-01,1999-10-10,RMS,1400,62.10
558,1999-01-01,1999-10-11,RMS,1400,67.40
559,1999-01-01,1999-10-12,RMS,1400,72.70
560,1999-01-01,1999-10-13,RMS,1400,78.00
561,1999-01-01,1999-10-14,RMS,1400,69.00
562,1999-01-01,1999-10-15,RMS,1400,60.00
563,1999-01-01,1999-10-16,RMS,1400,51.00
564,1999-01-01,1999-10-17,RMS,1400,42.00
565,1999-01-01,1999-10-18,RMS,1400,33.00
566,1999-01-01,1999-10-19,RMS,1400,24.00
567,1999-01-01,1999-10-20,RMS,1400,15.00
568,1999-01-01,1999-10-21,RMS,1400,10.30
569,1999-01-01,1999-10-22,RMS,1400,5.50
570,1999-01-01,1999-10-23,RMS,1400,0.80
571,1999-01-01,1999-10-24,RMS,1400,0.00
572,1999-01-01,1999-10-25,RMS,1400,0.00
573,1999-01-01,1999-10-26,RMS,1400,0.00
574,1999-01-01,1999-10-27,RMS,1400,0.00
575,1999-01-01,1999-10-28,RMS,1400,0.00
576,1999-01-01,1999-10-29,RMS,1400,0.00
577,1999-01-01,1999-10-30,RMS,1400,0.00
578,1999-01-01,1999-10-31,RMS,1400,0.00
579,1999-01-01,1999-11-01,RMS,1400,0.00
580,1999-01-01,1999-11-02,RMS,1400,0.00
581,1999-01-01,1999-11-03,RMS,1400,0.00
582,1999-01-01,1999-11-04,RMS,1400,0.0
583,1999-01-01,1999-11-05,RMS,1400,0.0
584,1999-01-01,1999-11-06,RMS,1400,0.0
585,1999-01-01,1999-11-07,RMS,1400,0.0
586,2000-01-01,2000-09-03,RMS,1400,0.40
587,2000-01-01,2000-09-04,RMS,1400,0.70
588,2000-01-01,2000-09-05,RMS,1400,1.10
589,2000-01-01,2000-09-06,RMS,1400,1.40
590,2000-01-01,2000-09-07,RMS,1400,1.80
591,2000-01-01,2000-09-08,RMS,1400,2.10
592,2000-01-01,2000-09-09,RMS,1400,2.50
593,2000-01-01,2000-09-10,RMS,1400,2.80
594,2000-01-01,2000-09-11,RMS,1400,3.20
595,2000-01-01,2000-09-12,RMS,1400,3.50
596,2000-01-01,2000-09-13,RMS,1400,3.90
597,2000-01-01,2000-09-14,RMS,1400,4.20
598,2000-01-01,2000-09-15,RMS,1400,5.10
599,2000-01-01,2000-09-16,RMS,1400,6.00
600,2000-01-01,2000-09-17,RMS,1400,6.90
601,2000-01-01,2000-09-18,RMS,1400,7.80
602,2000-01-01,2000-09-19,RMS,1400,8.70
603,2000-01-01,2000-09-20,RMS,1400,9.60
604,2000-01-01,2000-09-21,RMS,1400,10.50
605,2000-01-01,2000-09-22,RMS,1400,11.40
606,2000-01-01,2000-09-23,RMS,1400,12.30
607,2000-01-01,2000-09-24,RMS,1400,13.20
608,2000-01-01,2000-09-25,RMS,1400,14.10
609,2000-01-01,2000-09-26,RMS,1400,15.00
610,2000-01-01,2000-09-27,RMS,1400,18.70
611,2000-01-01,2000-09-28,RMS,1400,22.50
612,2000-01-01,2000-09-29,RMS,1400,26.20
613,2000-01-01,2000-09-30,RMS,1400,30.00
614,2000-01-01,2000-10-01,RMS,1400,33.70
615,2000-01-01,2000-10-02,RMS,1400,37.40
616,2000-01-01,2000-10-03,RMS,1400,41.20
617,2000-01-01,2000-10-04,RMS,1400,42.80
618,2000-01-01,2000-10-05,RMS,1400,44.40
619,2000-01-01,2000-10-06,RMS,1400,46.00
620,2000-01-01,2000-10-07,RMS,1400,47.60
621,2000-01-01,2000-10-08,RMS,1400,49.20
622,2000-01-01,2000-10-09,RMS,1400,50.80
623,2000-01-01,2000-10-10,RMS,1400,52.40
624,2000-01-01,2000-10-11,RMS,1400,54.00
625,2000-01-01,2000-10-12,RMS,1400,55.60
626,2000-01-01,2000-10-13,RMS,1400,60.60
627,2000-01-01,2000-10-14,RMS,1400,65.70
628,2000-01-01,2000-10-15,RMS,1400,70.70
629,2000-01-01,2000-10-16,RMS,1400,75.70
630,2000-01-01,2000-10-17,RMS,1400,80.80
631,2000-01-01,2000-10-18,RMS,1400,85.80
632,2000-01-01,2000-10-19,RMS,1400,73.20
633,2000-01-01,2000-10-20,RMS,1400,60.50
634,2000-01-01,2000-10-21,RMS,1400,47.90
635,2000-01-01,2000-10-22,RMS,1400,35.30
636,2000-01-01,2000-10-23,RMS,1400,22.70
637,2000-01-01,2000-10-24,RMS,1400,10.00
638,2000-01-01,2000-10-25,RMS,1400,6.70
639,2000-01-01,2000-10-26,RMS,1400,3.30
640,2000-01-01,2000-10-27,RMS,1400,0.00
641,2000-01-01,2000-10-28,RMS,1400,0.00
642,2000-01-01,2000-10-29,RMS,1400,0.00
643,2000-01-01,2000-10-30,RMS,1400,0.00
644,2000-01-01,2000-10-31,RMS,1400,0.00
645,2000-01-01,2000-11-01,RMS,1400,0.00
646,2000-01-01,2000-11-02,RMS,1400,0.00
647,2000-01-01,2000-11-03,RMS,1400,0.0
648,2000-01-01,2000-11-04,RMS,1400,0.0
649,2000-01-01,2000-11-05,RMS,1400,0.0
650,2000-01-01,2000-11-06,RMS,1400,0.0
651,2001-01-01,2001-09-04,RMS,1400,2.50
652,2001-01-01,2001-09-05,RMS,1400,5.00
653,2001-01-01,2001-09-06,RMS,1400,7.60
654,2001-01-01,2001-09-07,RMS,1400,10.10
655,2001-01-01,2001-09-08,RMS,1400,12.60
656,2001-01-01,2001-09-09,RMS,1400,15.10
657,2001-01-01,2001-09-10,RMS,1400,17.60
658,2001-01-01,2001-09-11,RMS,1400,20.20
659,2001-01-01,2001-09-12,RMS,1400,22.70
660,2001-01-01,2001-09-13,RMS,1400,25.20
661,2001-01-01,2001-09-14,RMS,1400,27.50
662,2001-01-01,2001-09-15,RMS,1400,29.80
663,2001-01-01,2001-09-16,RMS,1400,32.10
664,2001-01-01,2001-09-17,RMS,1400,34.40
665,2001-01-01,2001-09-18,RMS,1400,36.70
666,2001-01-01,2001-09-19,RMS,1400,38.90
667,2001-01-01,2001-09-20,RMS,1400,41.20
668,2001-01-01,2001-09-21,RMS,1400,41.40
669,2001-01-01,2001-09-22,RMS,1400,41.70
670,2001-01-01,2001-09-23,RMS,1400,41.90
671,2001-01-01,2001-09-24,RMS,1400,42.10
672,2001-01-01,2001-09-25,RMS,1400,42.40
673,2001-01-01,2001-09-26,RMS,1400,42.60
674,2001-01-01,2001-09-27,RMS,1400,42.80
675,2001-01-01,2001-09-28,RMS,1400,45.40
676,2001-01-01,2001-09-29,RMS,1400,47.90
677,2001-01-01,2001-09-30,RMS,1400,50.50
678,2001-01-01,2001-10-01,RMS,1400,53.10
679,2001-01-01,2001-10-02,RMS,1400,55.70
680,2001-01-01,2001-10-03,RMS,1400,58.20
681,2001-01-01,2001-10-04,RMS,1400,60.80
682,2001-01-01,2001-10-05,RMS,1400,59.50
683,2001-01-01,2001-10-06,RMS,1400,58.10
684,2001-01-01,2001-10-07,RMS,1400,56.80
685,2001-01-01,2001-10-08,RMS,1400,55.50
686,2001-01-01,2001-10-09,RMS,1400,54.20
687,2001-01-01,2001-10-10,RMS,1400,52.80
688,2001-01-01,2001-10-11,RMS,1400,47.20
689,2001-01-01,2001-10-12,RMS,1400,41.60
690,2001-01-01,2001-10-13,RMS,1400,36.00
691,2001-01-01,2001-10-14,RMS,1400,30.40
692,2001-01-01,2001-10-15,RMS,1400,24.80
693,2001-01-01,2001-10-16,RMS,1400,19.20
694,2001-01-01,2001-10-17,RMS,1400,16.00
695,2001-01-01,2001-10-18,RMS,1400,12.80
696,2001-01-01,2001-10-19,RMS,1400,9.60
697,2001-01-01,2001-10-20,RMS,1400,6.40
698,2001-01-01,2001-10-21,RMS,1400,3.20
699,2001-01-01,2001-10-22,RMS,1400,0.00
700,2001-01-01,2001-10-23,RMS,1400,0.00
701,2001-01-01,2001-10-24,RMS,1400,0.00
702,2001-01-01,2001-10-25,RMS,1400,0.00
703,2001-01-01,2001-10-26,RMS,1400,0.00
704,2001-01-01,2001-10-27,RMS,1400,0.00
705,2001-01-01,2001-10-28,RMS,1400,0.00
706,2001-01-01,2001-10-29,RMS,1400,0.00
707,2001-01-01,2001-10-30,RMS,1400,0.00
708,2001-01-01,2001-10-31,RMS,1400,0.00
709,2001-01-01,2001-11-01,RMS,1400,0.00
710,2001-01-01,2001-11-02,RMS,1400,0.00
711,2001-01-01,2001-11-03,RMS,1400,0.00
712,2001-01-01,2001-11-04,RMS,1400,0.0
713,2001-01-01,2001-11-05,RMS,1400,0.0
714,2001-01-01,2001-11-06,RMS,1400,0.0
715,2001-01-01,2001-11-07,RMS,1400,0.0
716,2002-01-01,2002-09-04,RMS,1400,0.90
717,2002-01-01,2002-09-05,RMS,1400,1.80
718,2002-01-01,2002-09-06,RMS,1400,2.70
719,2002-01-01,2002-09-07,RMS,1400,3.60
720,2002-01-01,2002-09-08,RMS,1400,4.50
721,2002-01-01,2002-09-09,RMS,1400,5.40
722,2002-01-01,2002-09-10,RMS,1400,6.30
723,2002-01-01,2002-09-11,RMS,1400,7.20
724,2002-01-01,2002-09-12,RMS,1400,7.70
725,2002-01-01,2002-09-13,RMS,1400,8.20
726,2002-01-01,2002-09-14,RMS,1400,8.70
727,2002-01-01,2002-09-15,RMS,1400,9.20
728,2002-01-01,2002-09-16,RMS,1400,9.80
729,2002-01-01,2002-09-17,RMS,1400,10.30
730,2002-01-01,2002-09-18,RMS,1400,10.80
731,2002-01-01,2002-09-19,RMS,1400,11.30
732,2002-01-01,2002-09-20,RMS,1400,11.80
733,2002-01-01,2002-09-21,RMS,1400,12.30
734,2002-01-01,2002-09-22,RMS,1400,12.80
735,2002-01-01,2002-09-23,RMS,1400,13.30
736,2002-01-01,2002-09-24,RMS,1400,13.80
737,2002-01-01,2002-09-25,RMS,1400,14.40
738,2002-01-01,2002-09-26,RMS,1400,15.80
739,2002-01-01,2002-09-27,RMS,1400,17.20
740,2002-01-01,2002-09-28,RMS,1400,18.60
741,2002-01-01,2002-09-29,RMS,1400,20.00
742,2002-01-01,2002-09-30,RMS,1400,21.40
743,2002-01-01,2002-10-01,RMS,1400,22.80
744,2002-01-01,2002-10-02,RMS,1400,24.20
745,2002-01-01,2002-10-03,RMS,1400,26.00
746,2002-01-01,2002-10-04,RMS,1400,27.70
747,2002-01-01,2002-10-05,RMS,1400,29.50
748,2002-01-01,2002-10-06,RMS,1400,31.30
749,2002-01-01,2002-10-07,RMS,1400,33.10
750,2002-01-01,2002-10-08,RMS,1400,34.80
751,2002-01-01,2002-10-09,RMS,1400,36.60
752,2002-01-01,2002-10-10,RMS,1400,39.00
753,2002-01-01,2002-10-11,RMS,1400,41.40
754,2002-01-01,2002-10-12,RMS,1400,43.70
755,2002-01-01,2002-10-13,RMS,1400,46.10
756,2002-01-01,2002-10-14,RMS,1400,48.50
757,2002-01-01,2002-10-15,RMS,1400,50.90
758,2002-01-01,2002-10-16,RMS,1400,53.30
759,2002-01-01,2002-10-17,RMS,1400,55.60
760,2002-01-01,2002-10-18,RMS,1400,58.00
761,2002-01-01,2002-10-19,RMS,1400,60.50
762,2002-01-01,2002-10-20,RMS,1400,63.00
763,2002-01-01,2002-10-21,RMS,1400,65.60
764,2002-01-01,2002-10-22,RMS,1400,68.10
765,2002-01-01,2002-10-23,RMS,1400,70.60
766,2002-01-01,2002-10-24,RMS,1400,61.10
767,2002-01-01,2002-10-25,RMS,1400,51.50
768,2002-01-01,2002-10-26,RMS,1400,42.00
769,2002-01-01,2002-10-27,RMS,1400,32.40
770,2002-01-01,2002-10-28,RMS,1400,22.90
771,2002-01-01,2002-10-29,RMS,1400,13.40
772,2002-01-01,2002-10-30,RMS,1400,3.80
773,2002-01-01,2002-10-31,RMS,1400,3.30
774,2002-01-01,2002-11-01,RMS,1400,2.80
775,2002-01-01,2002-11-02,RMS,1400,2.30
776,2002-01-01,2002-11-03,RMS,1400,1.80
777,2002-01-01,2002-11-04,RMS,1400,1.3
778,2002-01-01,2002-11-05,RMS,1400,0.8
779,2002-01-01,2002-11-06,RMS,1400,0.0
780,2002-01-01,2002-11-07,RMS,1400,0.0
781,2003-01-01,2003-09-04,RMS,1400,2.10
782,2003-01-01,2003-09-05,RMS,1400,4.10
783,2003-01-01,2003-09-06,RMS,1400,6.20
784,2003-01-01,2003-09-07,RMS,1400,7.50
785,2003-01-01,2003-09-08,RMS,1400,8.80
786,2003-01-01,2003-09-09,RMS,1400,10.10
787,2003-01-01,2003-09-10,RMS,1400,11.40
788,2003-01-01,2003-09-11,RMS,1400,12.80
789,2003-01-01,2003-09-12,RMS,1400,14.10
790,2003-01-01,2003-09-13,RMS,1400,15.40
791,2003-01-01,2003-09-14,RMS,1400,16.70
792,2003-01-01,2003-09-15,RMS,1400,18.00
793,2003-01-01,2003-09-16,RMS,1400,19.30
794,2003-01-01,2003-09-17,RMS,1400,20.60
795,2003-01-01,2003-09-18,RMS,1400,21.90
796,2003-01-01,2003-09-19,RMS,1400,23.20
797,2003-01-01,2003-09-20,RMS,1400,24.10
798,2003-01-01,2003-09-21,RMS,1400,25.00
799,2003-01-01,2003-09-22,RMS,1400,25.80
800,2003-01-01,2003-09-23,RMS,1400,26.70
801,2003-01-01,2003-09-24,RMS,1400,27.60
802,2003-01-01,2003-09-25,RMS,1400,28.50
803,2003-01-01,2003-09-26,RMS,1400,29.40
804,2003-01-01,2003-09-27,RMS,1400,30.20
805,2003-01-01,2003-09-28,RMS,1400,30.70
806,2003-01-01,2003-09-29,RMS,1400,31.10
807,2003-01-01,2003-09-30,RMS,1400,31.60
808,2003-01-01,2003-10-01,RMS,1400,32.00
809,2003-01-01,2003-10-02,RMS,1400,32.50
810,2003-01-01,2003-10-03,RMS,1400,33.00
811,2003-01-01,2003-10-04,RMS,1400,33.40
812,2003-01-01,2003-10-05,RMS,1400,36.40
813,2003-01-01,2003-10-06,RMS,1400,39.40
814,2003-01-01,2003-10-07,RMS,1400,42.40
815,2003-01-01,2003-10-08,RMS,1400,45.40
816,2003-01-01,2003-10-09,RMS,1400,48.40
817,2003-01-01,2003-10-10,RMS,1400,45.00
818,2003-01-01,2003-10-11,RMS,1400,41.70
819,2003-01-01,2003-10-12,RMS,1400,38.30
820,2003-01-01,2003-10-13,RMS,1400,35.00
821,2003-01-01,2003-10-14,RMS,1400,31.60
822,2003-01-01,2003-10-15,RMS,1400,28.20
823,2003-01-01,2003-10-16,RMS,1400,24.90
824,2003-01-01,2003-10-17,RMS,1400,21.50
825,2003-01-01,2003-10-18,RMS,1400,18.20
826,2003-01-01,2003-10-19,RMS,1400,16.90
827,2003-01-01,2003-10-20,RMS,1400,15.60
828,2003-01-01,2003-10-21,RMS,1400,14.30
829,2003-01-01,2003-10-22,RMS,1400,13.00
830,2003-01-01,2003-10-23,RMS,1400,11.80
831,2003-01-01,2003-10-24,RMS,1400,10.50
832,2003-01-01,2003-10-25,RMS,1400,9.20
833,2003-01-01,2003-10-26,RMS,1400,10.00
834,2003-01-01,2003-10-27,RMS,1400,10.70
835,2003-01-01,2003-10-28,RMS,1400,11.50
836,2003-01-01,2003-10-29,RMS,1400,12.20
837,2003-01-01,2003-10-30,RMS,1400,9.20
838,2003-01-01,2003-10-31,RMS,1400,6.10
839,2003-01-01,2003-11-01,RMS,1400,3.10
840,2003-01-01,2003-11-02,RMS,1400,0.00
841,2003-01-01,2003-11-03,RMS,1400,0.00
842,2003-01-01,2003-11-04,RMS,1400,0.0
843,2003-01-01,2003-11-05,RMS,1400,0.0
844,2003-01-01,2003-11-06,RMS,1400,0.0
845,2003-01-01,2003-11-07,RMS,1400,0.0
846,2004-01-01,2004-09-03,RMS,1400,2.70
847,2004-01-01,2004-09-04,RMS,1400,5.50
848,2004-01-01,2004-09-05,RMS,1400,8.20
849,2004-01-01,2004-09-06,RMS,1400,10.90
850,2004-01-01,2004-09-07,RMS,1400,13.70
851,2004-01-01,2004-09-08,RMS,1400,16.40
852,2004-01-01,2004-09-09,RMS,1400,17.70
853,2004-01-01,2004-09-10,RMS,1400,18.90
854,2004-01-01,2004-09-11,RMS,1400,20.20
855,2004-01-01,2004-09-12,RMS,1400,21.40
856,2004-01-01,2004-09-13,RMS,1400,22.70
857,2004-01-01,2004-09-14,RMS,1400,24.00
858,2004-01-01,2004-09-15,RMS,1400,25.20
859,2004-01-01,2004-09-16,RMS,1400,26.50
860,2004-01-01,2004-09-17,RMS,1400,27.70
861,2004-01-01,2004-09-18,RMS,1400,29.00
862,2004-01-01,2004-09-19,RMS,1400,30.30
863,2004-01-01,2004-09-20,RMS,1400,31.50
864,2004-01-01,2004-09-21,RMS,1400,32.80
865,2004-01-01,2004-09-22,RMS,1400,34.00
866,2004-01-01,2004-09-23,RMS,1400,33.80
867,2004-01-01,2004-09-24,RMS,1400,33.70
868,2004-01-01,2004-09-25,RMS,1400,33.50
869,2004-01-01,2004-09-26,RMS,1400,33.40
870,2004-01-01,2004-09-27,RMS,1400,33.20
871,2004-01-01,2004-09-28,RMS,1400,33.00
872,2004-01-01,2004-09-29,RMS,1400,32.90
873,2004-01-01,2004-09-30,RMS,1400,32.70
874,2004-01-01,2004-10-01,RMS,1400,32.60
875,2004-01-01,2004-10-02,RMS,1400,35.40
876,2004-01-01,2004-10-03,RMS,1400,38.30
877,2004-01-01,2004-10-04,RMS,1400,41.10
878,2004-01-01,2004-10-05,RMS,1400,44.00
879,2004-01-01,2004-10-06,RMS,1400,46.80
880,2004-01-01,2004-10-07,RMS,1400,50.90
881,2004-01-01,2004-10-08,RMS,1400,55.10
882,2004-01-01,2004-10-09,RMS,1400,59.20
883,2004-01-01,2004-10-10,RMS,1400,63.40
884,2004-01-01,2004-10-11,RMS,1400,67.50
885,2004-01-01,2004-10-12,RMS,1400,71.60
886,2004-01-01,2004-10-13,RMS,1400,75.80
887,2004-01-01,2004-10-14,RMS,1400,70.90
888,2004-01-01,2004-10-15,RMS,1400,66.00
889,2004-01-01,2004-10-16,RMS,1400,61.10
890,2004-01-01,2004-10-17,RMS,1400,56.20
891,2004-01-01,2004-10-18,RMS,1400,51.40
892,2004-01-01,2004-10-19,RMS,1400,46.50
893,2004-01-01,2004-10-20,RMS,1400,41.60
894,2004-01-01,2004-10-21,RMS,1400,36.10
895,2004-01-01,2004-10-22,RMS,1400,30.60
896,2004-01-01,2004-10-23,RMS,1400,25.10
897,2004-01-01,2004-10-24,RMS,1400,19.60
898,2004-01-01,2004-10-25,RMS,1400,14.20
899,2004-01-01,2004-10-26,RMS,1400,8.70
900,2004-01-01,2004-10-27,RMS,1400,3.20
901,2004-01-01,2004-10-28,RMS,1400,2.10
902,2004-01-01,2004-10-29,RMS,1400,1.10
903,2004-01-01,2004-10-30,RMS,1400,0.00
904,2004-01-01,2004-10-31,RMS,1400,0.00
905,2004-01-01,2004-11-01,RMS,1400,0.00
906,2004-01-01,2004-11-02,RMS,1400,0.00
907,2004-01-01,2004-11-03,RMS,1400,0.0
908,2004-01-01,2004-11-04,RMS,1400,0.0
909,2004-01-01,2004-11-05,RMS,1400,0.0
910,2004-01-01,2004-11-06,RMS,1400,0.0
911,2005-01-01,2005-09-04,RMS,1400,1.00
912,2005-01-01,2005-09-05,RMS,1400,1.90
913,2005-01-01,2005-09-06,RMS,1400,2.90
914,2005-01-01,2005-09-07,RMS,1400,3.80
915,2005-01-01,2005-09-08,RMS,1400,4.80
916,2005-01-01,2005-09-09,RMS,1400,5.80
917,2005-01-01,2005-09-10,RMS,1400,6.70
918,2005-01-01,2005-09-11,RMS,1400,7.70
919,2005-01-01,2005-09-12,RMS,1400,8.60
920,2005-01-01,2005-09-13,RMS,1400,9.60
921,2005-01-01,2005-09-14,RMS,1400,10.60
922,2005-01-01,2005-09-15,RMS,1400,11.50
923,2005-01-01,2005-09-16,RMS,1400,12.50
924,2005-01-01,2005-09-17,RMS,1400,13.40
925,2005-01-01,2005-09-18,RMS,1400,14.00
926,2005-01-01,2005-09-19,RMS,1400,14.50
927,2005-01-01,2005-09-20,RMS,1400,15.10
928,2005-01-01,2005-09-21,RMS,1400,15.70
929,2005-01-01,2005-09-22,RMS,1400,16.30
930,2005-01-01,2005-09-23,RMS,1400,16.80
931,2005-01-01,2005-09-24,RMS,1400,17.40
932,2005-01-01,2005-09-25,RMS,1400,18.90
933,2005-01-01,2005-09-26,RMS,1400,20.50
934,2005-01-01,2005-09-27,RMS,1400,22.00
935,2005-01-01,2005-09-28,RMS,1400,23.60
936,2005-01-01,2005-09-29,RMS,1400,25.10
937,2005-01-01,2005-09-30,RMS,1400,26.60
938,2005-01-01,2005-10-01,RMS,1400,28.20
939,2005-01-01,2005-10-02,RMS,1400,29.60
940,2005-01-01,2005-10-03,RMS,1400,31.00
941,2005-01-01,2005-10-04,RMS,1400,32.40
942,2005-01-01,2005-10-05,RMS,1400,33.80
943,2005-01-01,2005-10-06,RMS,1400,35.20
944,2005-01-01,2005-10-07,RMS,1400,36.60
945,2005-01-01,2005-10-08,RMS,1400,36.30
946,2005-01-01,2005-10-09,RMS,1400,36.00
947,2005-01-01,2005-10-10,RMS,1400,35.70
948,2005-01-01,2005-10-11,RMS,1400,35.40
949,2005-01-01,2005-10-12,RMS,1400,35.20
950,2005-01-01,2005-10-13,RMS,1400,34.90
951,2005-01-01,2005-10-14,RMS,1400,34.60
952,2005-01-01,2005-10-15,RMS,1400,40.10
953,2005-01-01,2005-10-16,RMS,1400,45.60
954,2005-01-01,2005-10-17,RMS,1400,57.10
955,2005-01-01,2005-10-18,RMS,1400,56.60
956,2005-01-01,2005-10-19,RMS,1400,62.10
957,2005-01-01,2005-10-20,RMS,1400,67.50
958,2005-01-01,2005-10-21,RMS,1400,73.00
959,2005-01-01,2005-10-22,RMS,1400,65.40
960,2005-01-01,2005-10-23,RMS,1400,57.70
961,2005-01-01,2005-10-24,RMS,1400,50.10
962,2005-01-01,2005-10-25,RMS,1400,42.50
963,2005-01-01,2005-10-26,RMS,1400,34.90
964,2005-01-01,2005-10-27,RMS,1400,27.20
965,2005-01-01,2005-10-28,RMS,1400,19.60
966,2005-01-01,2005-10-29,RMS,1400,16.80
967,2005-01-01,2005-10-30,RMS,1400,13.90
968,2005-01-01,2005-10-31,RMS,1400,11.10
969,2005-01-01,2005-11-01,RMS,1400,8.20
970,2005-01-01,2005-11-02,RMS,1400,5.40
971,2005-01-01,2005-11-03,RMS,1400,2.50
972,2005-01-01,2005-11-04,RMS,1400,0.0
973,2005-01-01,2005-11-05,RMS,1400,0.0
974,2005-01-01,2005-11-06,RMS,1400,0.0
975,2005-01-01,2005-11-07,RMS,1400,0.0
976,2006-01-01,2006-09-04,RMS,1400,3.40
977,2006-01-01,2006-09-05,RMS,1400,6.80
978,2006-01-01,2006-09-06,RMS,1400,10.20
979,2006-01-01,2006-09-07,RMS,1400,13.60
980,2006-01-01,2006-09-08,RMS,1400,17.00
981,2006-01-01,2006-09-09,RMS,1400,18.80
982,2006-01-01,2006-09-10,RMS,1400,20.60
983,2006-01-01,2006-09-11,RMS,1400,22.30
984,2006-01-01,2006-09-12,RMS,1400,24.10
985,2006-01-01,2006-09-13,RMS,1400,25.90
986,2006-01-01,2006-09-14,RMS,1400,27.70
987,2006-01-01,2006-09-15,RMS,1400,29.50
988,2006-01-01,2006-09-16,RMS,1400,31.20
989,2006-01-01,2006-09-17,RMS,1400,31.90
990,2006-01-01,2006-09-18,RMS,1400,32.70
991,2006-01-01,2006-09-19,RMS,1400,33.40
992,2006-01-01,2006-09-20,RMS,1400,34.20
993,2006-01-01,2006-09-21,RMS,1400,34.90
994,2006-01-01,2006-09-22,RMS,1400,35.60
995,2006-01-01,2006-09-23,RMS,1400,36.40
996,2006-01-01,2006-09-24,RMS,1400,36.70
997,2006-01-01,2006-09-25,RMS,1400,36.90
998,2006-01-01,2006-09-26,RMS,1400,37.20
999,2006-01-01,2006-09-27,RMS,1400,37.40
1000,2006-01-01,2006-09-28,RMS,1400,37.70
1001,2006-01-01,2006-09-29,RMS,1400,38.00
1002,2006-01-01,2006-09-30,RMS,1400,38.20
1003,2006-01-01,2006-10-01,RMS,1400,38.50
1004,2006-01-01,2006-10-02,RMS,1400,38.70
1005,2006-01-01,2006-10-03,RMS,1400,39.00
1006,2006-01-01,2006-10-04,RMS,1400,42.30
1007,2006-01-01,2006-10-05,RMS,1400,45.60
1008,2006-01-01,2006-10-06,RMS,1400,48.90
1009,2006-01-01,2006-10-07,RMS,1400,52.20
1010,2006-01-01,2006-10-08,RMS,1400,47.50
1011,2006-01-01,2006-10-09,RMS,1400,42.80
1012,2006-01-01,2006-10-10,RMS,1400,38.00
1013,2006-01-01,2006-10-11,RMS,1400,33.30
1014,2006-01-01,2006-10-12,RMS,1400,28.60
1015,2006-01-01,2006-10-13,RMS,1400,23.90
1016,2006-01-01,2006-10-14,RMS,1400,19.20
1017,2006-01-01,2006-10-15,RMS,1400,14.40
1018,2006-01-01,2006-10-16,RMS,1400,9.70
1019,2006-01-01,2006-10-17,RMS,1400,5.00
1020,2006-01-01,2006-10-18,RMS,1400,3.80
1021,2006-01-01,2006-10-19,RMS,1400,2.50
1022,2006-01-01,2006-10-20,RMS,1400,1.30
1023,2006-01-01,2006-10-21,RMS,1400,0.00
1024,2006-01-01,2006-10-22,RMS,1400,0.00
1025,2006-01-01,2006-10-23,RMS,1400,0.00
1026,2006-01-01,2006-10-24,RMS,1400,0.00
1027,2006-01-01,2006-10-25,RMS,1400,0.00
1028,2006-01-01,2006-10-26,RMS,1400,0.00
1029,2006-01-01,2006-10-27,RMS,1400,0.00
1030,2006-01-01,2006-10-28,RMS,1400,0.00
1031,2006-01-01,2006-10-29,RMS,1400,0.00
1032,2006-01-01,2006-10-30,RMS,1400,0.00
